"date","mean_windspeed","precipitation","sunshine_hours","mean_cloud_cover","mean_humidity","mean_temperature","max_temperature","min_temperature","potential_evapotranspiration"
2008-01-11,NA,0,NA,2.7,81,2.5,10.8,-2,0.4
2008-01-12,NA,0.2,NA,8,86,2.9,4.5,0.4,0.5
2008-01-13,NA,0,NA,7.3,87,1.5,2.6,-1.2,0.3
2008-01-14,NA,0.1,NA,8,86,2,4.3,0.6,0.3
2008-01-15,NA,2.8,NA,7,89,2.5,5.6,0,0.4
2008-01-16,NA,4.2,NA,7.7,89,3.7,6.2,0.1,0.4
2008-01-17,NA,4.2,NA,5.7,82,3.5,8.1,-1,0.5
2008-01-18,NA,1.2,NA,8,80,7.5,9.7,4.3,0.9
2008-01-19,NA,0,NA,6.3,66,10.5,12.4,8.7,1.7
2008-01-20,NA,0,NA,4.3,69,7.7,11.6,-0.8,0.8
2008-01-21,NA,3.7,NA,2,82,3.8,9,-2.1,0.7
2008-01-22,NA,2,NA,4.7,78,5,9,-0.5,0.9
2008-01-23,NA,0,NA,2.3,83,-0.5,4.3,-4.6,0.3
2008-01-24,NA,2.8,NA,4.3,80,0.6,6.2,-4.3,0.4
2008-01-25,NA,0,NA,7.7,89,1.9,3.8,-0.2,0.4
2008-01-26,NA,0,NA,4.7,87,0.5,3.3,-3.4,0.4
2008-01-27,NA,0,NA,6,69,1.6,5.8,-3.4,1
2008-01-28,NA,0,NA,1.3,65,0.9,9.7,-4.4,0.6
2008-01-29,NA,0,NA,2.3,80,0.5,6.4,-4.1,0.4
2008-01-30,NA,4.9,NA,8,88,0.7,5,-2.8,0.5
2008-01-31,NA,0,NA,7.3,86,0.9,3.1,0,0.5
2008-02-01,NA,3.4,NA,6,61,6.5,10.4,1.1,1.7
2008-02-02,NA,0,NA,5.3,77,1.4,4.9,-4.5,0.6
2008-02-03,NA,0,NA,0,76,-1.4,4.2,-4.4,0.5
2008-02-04,NA,0,NA,7,83,0.6,5.3,-4.8,0.6
2008-02-05,NA,0.8,NA,6.3,77,3.4,6.1,-0.7,0.7
2008-02-06,NA,1.4,NA,5,75,7.1,11.1,2.9,1.1
2008-02-07,NA,0,NA,2,75,3.2,8.5,-2.4,0.6
2008-02-08,NA,0,NA,0,63,2.4,9.6,-3.7,1.1
2008-02-09,NA,0,NA,0,52,4.2,9.2,-0.7,1.4
2008-02-10,NA,0,NA,1.3,64,3.3,8.1,-0.9,1.2
2008-02-11,NA,0,NA,0.3,62,3.7,8.5,0.2,1.4
2008-02-12,NA,0,NA,1.3,58,3.1,9.9,-3.4,1.1
2008-02-13,NA,0,NA,0,72,0.3,7.2,-4.8,0.7
2008-02-14,NA,0,NA,0,79,-1.3,5.4,-6.8,0.6
2008-02-15,NA,0,NA,8,77,-1.1,0.4,-4.1,0.7
2008-02-16,NA,0,NA,0.3,56,-1.4,3.3,-4.6,1.4
2008-02-17,NA,0,NA,0,57,-2.5,4.5,-6.8,0.9
2008-02-18,NA,0,NA,0.3,67,-1.8,7.8,-9.4,0.8
2008-02-19,NA,0,NA,0,58,0,9.6,-6.9,1
2008-02-20,NA,4.4,NA,5.3,76,1.5,10.1,-7,0.9
2008-02-21,NA,0.1,NA,8,88,6.1,8.5,4.4,0.7
2008-02-22,NA,0,NA,4.7,77,7.9,12.6,4.6,1.3
2008-02-23,NA,0,NA,3,67,9.2,15.6,1.9,1.3
2008-02-24,NA,0,NA,0.7,74,7.1,17.3,-1.3,1.3
2008-02-25,NA,0,NA,3,70,8.3,14.3,1,1.3
2008-02-26,NA,1,NA,4,76,7.2,15,-1.8,1.4
2008-02-27,NA,0,NA,5.3,71,8.2,11.5,3.2,1.6
2008-02-28,NA,0.6,NA,6,71,6.1,11.6,-2.3,1.1
2008-02-29,NA,2.8,NA,7.7,79,9.9,11.6,7.9,1.4
2008-03-01,NA,2.7,NA,4.7,70,10.1,12.6,8.1,2.3
2008-03-02,NA,0,NA,7,67,10,12.1,7.8,2.3
2008-03-03,NA,2.7,NA,7.3,78,7.6,11.9,1.8,1.2
2008-03-04,NA,1.3,NA,7,84,1.7,6.8,-1.5,0.9
2008-03-05,NA,0,NA,3.7,62,0,3.3,-3.9,1.4
2008-03-06,NA,0,NA,1.3,52,-0.9,4.7,-5.6,1.4
2008-03-07,NA,0.8,NA,6.7,54,0.7,6.5,-5.7,1.5
2008-03-08,NA,0.8,NA,6,80,1.9,7.2,-2,0.9
2008-03-09,NA,0.1,NA,4.7,77,3.3,10.4,-3.2,1.2
2008-03-10,NA,5.3,NA,6.7,74,6.6,10.6,0.2,1.4
2008-03-11,NA,5.1,NA,5.7,68,7.2,10.4,4.8,2
2008-03-12,NA,12.5,NA,6.7,77,8.8,12.6,5.4,1.9
2008-03-13,NA,0.7,NA,7.3,60,6.7,9.9,3.7,2
2008-03-14,NA,0,NA,7.3,73,9.6,14,5.8,1.6
2008-03-15,NA,0.3,NA,5.7,71,9.4,16.2,1.3,1.8
2008-03-16,NA,1.7,NA,6,70,9.1,13,6.3,2.1
2008-03-17,NA,5.7,NA,6.3,84,5.2,7.1,1.5,0.9
2008-03-18,NA,0,NA,3.3,58,2.8,7.3,-2.9,1.4
2008-03-19,NA,0.2,NA,5.3,69,0.7,4.8,-4.4,1.2
2008-03-20,NA,3.5,NA,3,72,1,5.6,-5,1.3
2008-03-21,NA,10.8,NA,8,90,0.9,2.1,-0.4,0.7
2008-03-22,NA,0,NA,3.3,74,2.2,7.1,-0.8,1.6
2008-03-23,NA,0.8,NA,7.7,75,0.7,4.8,-3,1
2008-03-24,NA,0.2,NA,5.3,73,-1.4,3,-6.9,1.2
2008-03-25,NA,2.4,NA,5.7,80,-0.4,2.5,-2,1.1
2008-03-26,NA,1,NA,8,81,2.5,6.3,-0.3,0.9
2008-03-27,NA,0.5,NA,5.3,74,3.9,8.8,-1.3,1.2
2008-03-28,NA,0.1,NA,3.7,62,4.9,11.2,-3.9,2
2008-03-29,NA,0,NA,3.3,60,7.8,13.4,1,2.3
2008-03-30,NA,0,NA,3.7,59,8.3,18.2,-2.6,2.3
2008-03-31,NA,0,NA,7.7,74,7.4,10.3,3.5,1.2
2008-04-01,NA,0,NA,7.3,70,8.9,13.5,4.2,1.8
2008-04-02,NA,0.5,NA,7.7,62,9.3,12.1,5.2,1.9
2008-04-03,NA,1.7,NA,5.7,71,5.8,9.9,2.7,1.6
2008-04-04,NA,0.1,NA,8,72,5.6,10,1.2,1.1
2008-04-05,NA,2.7,NA,8,72,6.7,11.7,3.3,1.6
2008-04-06,NA,2.3,NA,7,77,4.4,8.2,0.8,1.4
2008-04-07,NA,0,NA,2,63,1.9,6.5,-2.7,2.1
2008-04-08,NA,0,NA,7.3,64,3,7.5,-2.7,1.3
2008-04-09,NA,8.7,NA,7.7,77,7.2,12.2,1.2,1.5
2008-04-10,NA,11.6,NA,7.3,90,9.3,12.1,5,1.2
2008-04-11,NA,5.1,NA,8,85,9.1,15.9,4.8,1.3
2008-04-12,NA,0.5,NA,7.3,71,7.4,12.5,2.4,1.9
2008-04-13,NA,0,NA,3.3,67,7.3,15.3,-0.2,2.3
2008-04-14,NA,0.9,NA,6.7,77,6.1,9.4,1.4,1.2
2008-04-15,NA,3,NA,7.3,83,5,9.1,3.1,1.2
2008-04-16,NA,2,NA,6,84,3.4,7.1,-1.6,1.4
2008-04-17,NA,0,NA,4.3,74,4.8,10.1,-3.2,1.9
2008-04-18,NA,0.2,NA,5.3,65,9.9,15.7,2.7,2.7
2008-04-19,NA,0.3,NA,4.3,65,10.8,16.1,4.1,2.7
2008-04-20,NA,0,NA,2,56,12.7,20.9,2.9,3.2
2008-04-21,NA,25.6,NA,8,82,9.5,10.9,8.2,1.3
2008-04-22,NA,9.2,NA,7.7,91,9,10,8,1.1
2008-04-23,NA,1.4,NA,8,87,10.1,13.6,7.4,1.7
2008-04-24,NA,1.5,NA,7.3,79,11.1,16.8,6.3,2
2008-04-25,NA,0.1,NA,6,66,10.9,15.3,5.7,2.4
2008-04-26,NA,0,NA,2.3,59,10.9,17.7,3.4,3.4
2008-04-27,NA,0.1,NA,3.7,58,12.7,20.1,5.3,3.5
2008-04-28,NA,5.5,NA,7.3,75,12.2,20.5,6.9,2.5
2008-04-29,NA,0,NA,6.3,73,9.9,14.9,3.8,2.5
2008-04-30,NA,1.2,NA,5.7,76,8.6,18.6,1.7,2.5
2008-05-01,NA,0.1,NA,5.7,68,9.7,15.5,3.5,2.7
2008-05-02,NA,0,NA,5.7,61,12,20,3.9,3.3
2008-05-03,NA,0,NA,3,58,13.7,21.5,5.3,3.8
2008-05-04,NA,0,NA,3.7,54,14.6,20.9,8.2,4
2008-05-05,NA,0,NA,0,49,13.5,19,7,4.3
2008-05-06,NA,0,NA,0,51,15,21.7,7.9,4.6
2008-05-07,NA,0,NA,0.7,56,14.8,21.8,8.8,4.3
2008-05-08,NA,0,NA,1,49,15,22.6,5.6,4.3
2008-05-09,NA,0,NA,0.3,45,16.9,24.8,7.5,4.6
2008-05-10,NA,0,NA,0,45,17.7,24.8,10.8,5.1
2008-05-11,NA,0,NA,2.7,57,15,24.1,8.1,4.4
2008-05-12,NA,0,NA,2.3,58,15,23.6,5.6,4.2
2008-05-13,NA,0,NA,1.7,50,15.9,25,6.6,4.4
2008-05-14,NA,0,NA,2,49,16.6,25.8,6.6,4.5
2008-05-15,NA,3.4,NA,6.7,65,15.9,24.4,10.1,3.8
2008-05-16,NA,4,NA,6,68,16.8,22.7,11.9,4.1
2008-05-17,NA,4.2,NA,7,80,14.9,19.9,11.9,2.3
2008-05-18,NA,11.8,NA,8,85,12.7,17,10.6,1.6
2008-05-19,NA,0,NA,8,79,12.8,16.2,10.2,2.3
2008-05-20,NA,0,NA,7.7,68,12,14.8,8.8,2.2
2008-05-21,NA,0,NA,8,76,10.1,12.3,8.6,1.7
2008-05-22,NA,0,NA,7.7,77,12.2,15.9,9.8,1.7
2008-05-23,NA,0.2,NA,5,67,14.1,21.6,7.1,3.9
2008-05-24,NA,0.3,NA,7.3,74,15.4,19.7,11.3,2.6
2008-05-25,NA,0,NA,7,63,18.4,24.2,13.2,4
2008-05-26,NA,0,NA,6.7,67,19.2,25.4,14.6,3.3
2008-05-27,NA,0,NA,7,60,20.3,28.4,12,4
2008-05-28,NA,0,NA,6.7,61,21.6,27.6,14.5,4.1
2008-05-29,NA,0,NA,6,62,22.5,29.8,17.2,4.7
2008-05-30,NA,0,NA,6.3,72,19.3,25.5,14.7,3.9
2008-05-31,NA,0,NA,3.7,75,17.2,23.3,11.1,4.2
2008-06-01,NA,0,NA,4.7,65,19.3,27,9.5,4.3
2008-06-02,NA,0,NA,5,61,20.4,26.9,14.3,4.9
2008-06-03,NA,2.9,NA,6,73,17.1,22.8,13.7,3.4
2008-06-04,NA,15.1,NA,8,88,14.8,17.8,13,1.7
2008-06-05,NA,1.5,NA,7.7,88,14.6,17.1,12.9,1.8
2008-06-06,NA,13.5,NA,7.3,84,15.1,18.8,11.1,1.8
2008-06-07,NA,1,NA,8,89,12.1,14.6,10.8,1.5
2008-06-08,NA,5.6,NA,6.7,80,15.4,22.5,11.1,3.1
2008-06-09,NA,0,NA,5.3,70,17,24.1,8.9,4.4
2008-06-10,NA,27.4,NA,3.3,72,18.4,26.3,10.8,4.6
2008-06-11,NA,21.9,NA,8,84,16.2,21.7,12.7,2.6
2008-06-12,NA,0.7,NA,6,69,15.3,21,10.9,3.6
2008-06-13,NA,0,NA,6,69,11.9,16,8.7,2.5
2008-06-14,NA,0,NA,6.3,66,11.7,17.2,5.3,2.7
2008-06-15,NA,1.6,NA,8,80,10.5,14.8,4.4,2.1
2008-06-16,NA,1,NA,8,81,12.5,15.6,9.8,1.7
2008-06-17,NA,1.4,NA,7,83,14.3,18.6,10.9,2.3
2008-06-18,NA,0,NA,4.3,67,17,23.8,10.2,4.4
2008-06-19,NA,0,NA,2.3,66,17.8,24.6,8.5,4.6
2008-06-20,NA,0,NA,3.3,63,19.8,25.6,13.6,4.9
2008-06-21,NA,0,NA,0.7,64,20.4,29.4,11.5,5.3
2008-06-22,NA,0,NA,2,65,22.6,30.9,12.7,5.4
2008-06-23,NA,0,NA,4.3,68,23.1,31.2,16.8,5.6
2008-06-24,NA,0.3,NA,5,78,20.4,25.5,15.3,3.3
2008-06-25,NA,0,NA,3.7,68,22.7,30.5,14.9,5.2
2008-06-26,NA,0,NA,6,68,19.9,24.6,15.3,3.2
2008-06-27,NA,0,NA,2,60,20.4,26.9,14.1,5.3
2008-06-28,NA,0,NA,1.7,61,19.6,27.4,11.4,5.2
2008-06-29,NA,3.7,NA,3.3,66,21.6,30.3,12.6,5.3
2008-06-30,NA,0,NA,4.7,70,21.4,26.9,17.2,4.6
2008-07-01,NA,0,NA,3,58,23,31.2,15.8,5.7
2008-07-02,NA,0,NA,2,57,23.2,31.1,15.4,5.6
2008-07-03,NA,4.8,NA,6,73,19.8,26.2,14,3.1
2008-07-04,NA,0,NA,3,67,16.8,23.4,11,4.4
2008-07-05,NA,0,NA,1.3,59,18.9,28.5,9,5.1
2008-07-06,NA,18.6,NA,6.3,78,18,24.9,13.5,2.8
2008-07-07,NA,0.3,NA,4.3,74,15.3,19.1,11.1,3
2008-07-08,NA,0,NA,4.3,64,15.9,20.5,12.3,3.6
2008-07-09,NA,0,NA,3.3,64,17.6,23.6,11.8,4.2
2008-07-10,NA,0,NA,0.7,62,19.4,28.2,9.3,5.1
2008-07-11,NA,2.7,NA,5.7,66,20.6,30,13.5,4.8
2008-07-12,NA,16.6,NA,8,86,16.1,18.5,14.2,1.7
2008-07-13,NA,9.7,NA,8,85,14,17.8,11.6,1.7
2008-07-14,NA,0,NA,6.3,75,15,20.8,10.2,2.6
2008-07-15,NA,0,NA,1,66,16,23.8,7,4.4
2008-07-16,NA,2.4,NA,2,67,18.6,25.8,9.3,4.8
2008-07-17,NA,11.7,NA,8,85,15.2,18,13.1,1.7
2008-07-18,NA,0.1,NA,6.3,71,16.9,22.4,11.8,3.2
2008-07-19,NA,0,NA,5.3,68,18.1,24.8,9.1,4
2008-07-20,NA,0,NA,4.7,68,18.4,23.2,12.1,3.1
2008-07-21,NA,0,NA,5.3,58,14.6,18.8,9.8,3.5
2008-07-22,NA,0,NA,5,66,14.1,18.8,9.2,2.9
2008-07-23,NA,0,NA,2.3,65,15.3,22.1,8.1,4.1
2008-07-24,NA,0,NA,1,60,18.1,25.2,11.3,5
2008-07-25,NA,0,NA,1.3,64,19.3,27.3,12.4,4.8
2008-07-26,NA,0,NA,6.7,67,20.8,28.4,13.7,4.1
2008-07-27,NA,0,NA,7,74,20.8,27.4,15.8,3.5
2008-07-28,NA,82.8,NA,4.3,74,21.3,30.1,14.5,4.4
2008-07-29,NA,0.1,NA,6,74,20.7,28.5,13,3.6
2008-07-30,NA,0,NA,4.3,71,21.9,29.3,14.6,4.5
2008-07-31,NA,0,NA,2.3,68,21.9,30.9,14.8,5
2008-08-01,NA,6.6,NA,7.7,80,19.2,24.3,15.3,2.2
2008-08-02,NA,0,NA,6,71,19.9,25.2,14.5,4
2008-08-03,NA,0,NA,3.7,68,21.4,26.8,15.6,4.6
2008-08-04,NA,8,NA,5.7,72,19.8,25.3,15.6,3.7
2008-08-05,NA,0,NA,6,78,18.7,25,14.1,3.1
2008-08-06,NA,0,NA,2.7,68,20.6,29,12.8,4.6
2008-08-07,NA,4,NA,5,75,20.3,28.5,13.8,3.9
2008-08-08,NA,0,NA,4.3,71,17.5,22,14,3.8
2008-08-09,NA,0,NA,5,70,17.3,23.6,11.8,3.4
2008-08-10,NA,0,NA,2.3,67,17.9,26.3,8.9,4.3
2008-08-11,NA,10.8,NA,6,77,18,25.5,11.7,3
2008-08-12,NA,43.3,NA,8,90,16.8,20.7,14.8,1.5
2008-08-13,NA,0,NA,3.7,70,16.5,22,12.2,3.6
2008-08-14,NA,11.8,NA,5.3,70,16.9,23.1,11.8,3.2
2008-08-15,NA,17.1,NA,8,89,13.2,14.9,11.4,1.3
2008-08-16,NA,0,NA,5,70,14.8,20.8,10.4,3.6
2008-08-17,NA,0,NA,5.3,75,14.6,20,8,2.6
2008-08-18,NA,0,NA,1.7,71,17.3,25.7,8.9,4
2008-08-19,NA,6.2,NA,5.3,79,17.8,27.3,11.3,3.5
2008-08-20,NA,0,NA,6.3,72,16.7,20.6,12.8,2.7
2008-08-21,NA,0,NA,3.3,68,16.2,22.8,9.8,3.4
2008-08-22,NA,3.3,NA,5.3,79,15.1,20.7,9.1,2.3
2008-08-23,NA,6.5,NA,8,85,13.7,16.2,10.8,1.4
2008-08-24,NA,0,NA,3.7,76,13.5,22.5,6.9,3.1
2008-08-25,NA,0,NA,4.3,72,16.6,23.6,12,3.1
2008-08-26,NA,0,NA,4,70,18.7,25.3,13.8,3.6
2008-08-27,NA,0,NA,1.7,67,18.8,27.1,11.3,3.9
2008-08-28,NA,0,NA,3.7,72,18.9,25.6,12.4,3.6
2008-08-29,NA,0,NA,4.3,75,17.7,23.9,11.8,3.1
2008-08-30,NA,0,NA,1.7,67,19,26.1,13.2,4
2008-08-31,NA,0.4,NA,2.3,75,18.8,25.1,11.3,3
2008-09-01,NA,0,NA,5.3,80,18.1,22.3,14.7,2.4
2008-09-02,NA,0.2,NA,4,75,17.9,24.5,12.2,3.2
2008-09-03,NA,7.1,NA,5,75,18.4,26.8,13,3.3
2008-09-04,NA,8.7,NA,7.7,88,16.3,18.8,14.6,1.4
2008-09-05,NA,0,NA,2.7,82,18.2,25.6,13.1,2.8
2008-09-06,NA,23.1,NA,7.7,85,16.1,21.8,12.8,2.1
2008-09-07,NA,1.3,NA,7.3,84,13.8,17.7,9.2,1.8
2008-09-08,NA,0,NA,3.7,78,13.4,21.6,7.5,2.4
2008-09-09,NA,0,NA,1,76,15.1,24.2,6.5,2.7
2008-09-10,NA,0,NA,6.7,82,17,24.5,11.7,2.3
2008-09-11,NA,0.6,NA,2.7,83,17.5,24.5,12,2.6
2008-09-12,NA,0.5,NA,7.3,80,16.2,20.1,13.1,2.2
2008-09-13,NA,43.9,NA,8,88,12.5,13.7,9.2,1.1
2008-09-14,NA,0,NA,5.3,79,9.4,12.9,7.5,1.5
2008-09-15,NA,0.5,NA,7.7,74,8.7,12.3,6,1.6
2008-09-16,NA,0,NA,8,77,8,12,2.7,1.4
2008-09-17,NA,0,NA,5.3,78,7,12.2,2.4,1.5
2008-09-18,NA,0,NA,6,81,7.9,12.2,2.7,1.1
2008-09-19,NA,0,NA,7.3,76,11.3,16.5,7.1,1.8
2008-09-20,NA,0,NA,3,65,9.1,14.5,4.2,2.5
2008-09-21,NA,0,NA,2.7,70,8.6,14.9,3.5,2.1
2008-09-22,NA,3.5,NA,5.7,80,8.3,15.4,1.9,1.5
2008-09-23,NA,0,NA,5.7,77,9.4,14.5,4.3,1.7
2008-09-24,NA,0.3,NA,6.7,77,9.1,15.2,2.7,1.7
2008-09-25,NA,0,NA,8,80,10.3,13.3,7.3,1.2
2008-09-26,NA,0,NA,4.3,67,11,15.6,6.5,2.5
2008-09-27,NA,0,NA,5,69,10.1,16.1,5.6,2.1
2008-09-28,NA,0,NA,4,83,7.5,14.6,2.6,1.3
2008-09-29,NA,0,NA,6.7,83,8.8,16.7,1.5,1.3
2008-09-30,NA,0.4,NA,6.3,77,10.5,14,5.2,1.5
2008-10-01,NA,0.1,NA,5.7,70,12.5,16.2,9.3,2.3
2008-10-02,NA,0.2,NA,5.3,72,11,14.1,6.1,1.9
2008-10-03,NA,0.9,NA,7.7,83,6.6,9.5,2.8,1
2008-10-04,NA,2.3,NA,7.7,82,5.8,10.6,0.5,1
2008-10-05,NA,0,NA,6.7,71,7.9,12.8,0.2,1.5
2008-10-06,NA,11.2,NA,6.7,76,13.4,18.1,10.6,1.6
2008-10-07,NA,0,NA,6.7,84,14.2,19.1,10.2,1.4
2008-10-08,NA,0,NA,6,82,14.1,20.5,9.5,1.4
2008-10-09,NA,0,NA,5.7,79,14.9,19.7,10.4,1.4
2008-10-10,NA,0,NA,8,84,12.1,15.3,8.1,0.9
2008-10-11,NA,0,NA,3.7,82,12.9,19.2,6.5,1.3
2008-10-12,NA,0,NA,5,90,10.4,17.9,6,1
2008-10-13,NA,0,NA,4,90,11.3,17.1,7.2,0.9
2008-10-14,NA,0,NA,4,83,14,21.3,7.9,1.4
2008-10-15,NA,0.1,NA,6,81,15.1,20.1,10,1.5
2008-10-16,NA,7.9,NA,7.7,83,12.6,15.4,7.9,1
2008-10-17,NA,0,NA,2,74,6.8,12.4,1.9,1.1
2008-10-18,NA,0,NA,1,74,6.7,13.7,1.7,1.1
2008-10-19,NA,0,NA,2,79,8.4,15.9,3.2,1
2008-10-20,NA,0,NA,3,86,9,18.4,2.1,1
2008-10-21,NA,2,NA,7.3,86,11.8,17.9,6,0.9
2008-10-22,NA,6.2,NA,8,89,8.1,12.7,4.3,0.7
2008-10-23,NA,0,NA,5.3,79,6.4,9.8,3.4,1
2008-10-24,NA,0,NA,3,81,6.9,12.6,1.2,0.8
2008-10-25,NA,0,NA,1.7,84,4.7,11.8,-0.2,0.7
2008-10-26,NA,0,NA,6,87,5.9,13.1,-0.2,0.7
2008-10-27,NA,7.8,NA,8,86,8,11.9,2.7,0.7
2008-10-28,NA,15.7,NA,8,89,7.2,9.6,4.9,0.6
2008-10-29,NA,36.9,NA,8,90,2.7,5,0.5,0.5
2008-10-30,NA,4.4,NA,7.7,91,1,2.8,-0.9,0.4
2008-10-31,NA,0,NA,8,90,1.2,3.5,-1.1,0.4
2008-11-01,NA,0,NA,8,93,1.9,3.3,-0.5,0.4
2008-11-02,NA,0,NA,7.7,91,5,9.3,1,0.5
2008-11-03,NA,0.1,NA,7,85,8.5,13,3.4,0.7
2008-11-04,NA,0,NA,6,88,8,11.5,2.6,0.6
2008-11-05,NA,0,NA,5.3,88,7.5,9.9,2.4,0.5
2008-11-06,NA,0,NA,8,92,5.4,7.8,1.9,0.4
2008-11-07,NA,0,NA,4,85,7,12.1,0.9,0.4
2008-11-08,NA,0,NA,7.3,90,3.9,11.7,-0.7,0.4
2008-11-09,NA,0.1,NA,5.3,86,6.8,12.2,0.2,0.6
2008-11-10,NA,0,NA,3,78,7.8,14.2,1,0.8
2008-11-11,NA,0.1,NA,5.7,83,6.5,13.8,0.1,0.7
2008-11-12,NA,0,NA,8,82,6.2,9.2,4,0.6
2008-11-13,NA,1,NA,7.7,83,6,8,3.9,0.6
2008-11-14,NA,0,NA,6.7,80,4.8,8.5,-1.4,0.6
2008-11-15,NA,0,NA,0,86,1.8,8.1,-2.4,0.4
2008-11-16,NA,2.3,NA,8,93,2.8,5.5,-1.6,0.3
2008-11-17,NA,0.3,NA,3.7,85,4,7.4,-0.5,0.4
2008-11-18,NA,0,NA,6.7,86,2.5,6.8,0.3,0.5
2008-11-19,NA,0.1,NA,5.7,87,4.7,8.1,1.2,0.5
2008-11-20,NA,0.9,NA,7,73,7.1,9.1,3.8,1.3
2008-11-21,NA,6.1,NA,8,79,5.4,8.4,0.1,1
2008-11-22,NA,0.9,NA,6,79,-0.1,1.7,-2.7,0.7
2008-11-23,NA,5.6,NA,4.7,79,-1.5,0.3,-4.5,0.5
2008-11-24,NA,0.1,NA,7.3,88,1.3,3,-0.5,0.4
2008-11-25,NA,0,NA,6,81,-0.8,2.8,-5.1,0.3
2008-11-26,NA,0,NA,4.7,81,-1.6,3,-5.3,0.3
2008-11-27,NA,0,NA,5,88,-4.6,-1.2,-8.3,0.3
2008-11-28,NA,0,NA,8,91,-3.7,-1.6,-7.3,0.3
2008-11-29,NA,0,NA,4.7,80,-0.4,3.6,-2.9,0.4
2008-11-30,NA,0,NA,4,77,1,5.8,-2.9,0.4
2008-12-01,NA,0.2,NA,8,81,1.5,3.1,-0.7,0.6
2008-12-02,NA,0.1,NA,4.7,76,1.8,4.9,-1.9,0.7
2008-12-03,NA,0,NA,5.3,66,1.1,4.3,-4.4,0.7
2008-12-04,NA,14.1,NA,7.7,77,3.8,5.6,1.9,0.6
2008-12-05,NA,10.5,NA,6.3,84,4.6,6.1,1.9,0.5
2008-12-06,NA,4.3,NA,7.3,86,3.3,4.3,2,0.5
2008-12-07,NA,0.6,NA,6.7,87,2.2,4.9,-1.9,0.4
2008-12-08,NA,0,NA,2.3,88,-0.1,3.1,-2.1,0.2
2008-12-09,NA,3.1,NA,4.7,89,-0.8,1.1,-2.3,0.2
2008-12-10,NA,11.5,NA,8,93,0.2,0.9,-0.7,0.3
2008-12-11,NA,2.6,NA,8,90,-0.5,0.7,-1.3,0.3
2008-12-12,NA,0.5,NA,8,88,-0.9,2.4,-4.3,0.3
2008-12-13,NA,0,NA,4.7,84,-1.2,1.1,-5,0.3
2008-12-14,NA,0,NA,5,83,-2.2,1.9,-7.4,0.3
2008-12-15,NA,0,NA,3.7,83,0.6,3.7,-2,0.3
2008-12-16,NA,0.3,NA,8,88,0.7,1.6,-0.3,0.3
2008-12-17,NA,6,NA,8,90,-0.4,0.4,-1.2,0.4
2008-12-18,NA,1.1,NA,8,89,-0.4,0.8,-1.9,0.3
2008-12-19,NA,3.3,NA,7,89,1.5,2.6,-0.3,0.4
2008-12-20,NA,0.3,NA,8,85,3.6,5.5,0.5,0.4
2008-12-21,NA,0,NA,7.3,87,6.6,7.5,5.5,0.4
2008-12-22,NA,0,NA,7.3,81,5.9,7.8,3.7,0.6
2008-12-23,NA,0,NA,4.3,88,2.9,7.1,-1.9,0.3
2008-12-24,NA,0.8,NA,8,93,-0.2,1.1,-2.7,0.3
2008-12-25,NA,0,NA,7.3,81,1.8,3.6,-0.8,0.7
2008-12-26,NA,0,NA,0.3,63,-1.4,1.4,-3.4,1
2008-12-27,NA,0,NA,8,71,-2.3,-1.7,-3.3,0.9
2008-12-28,NA,0,NA,6.3,71,-2.9,-1.5,-7.1,0.6
2008-12-29,NA,0,NA,7.3,82,-4.2,-2.5,-7.4,0.3
2008-12-30,NA,0,NA,3.3,86,-5,-2.9,-7.9,0.3
2008-12-31,NA,5.9,NA,8,92,-4,0.5,-6.9,0.2
2009-01-01,NA,0,NA,4.3,88,0.2,2.6,-1.1,0.2
2009-01-02,NA,0,NA,7,83,-1.6,0.2,-4.8,0.4
2009-01-03,NA,0,NA,6.3,77,-5.1,-4,-6.6,0.5
2009-01-04,NA,0,NA,4,80,-5.6,-3.3,-7,0.4
2009-01-05,NA,0.9,NA,7.7,83,-5.5,-3.3,-7.3,0.3
2009-01-06,NA,0,NA,8,81,-3.8,-2.3,-5.5,0.5
2009-01-07,NA,0,NA,6.3,79,-5.6,-4.1,-8.9,0.5
2009-01-08,NA,0,NA,2.7,77,-6.6,-5,-9.1,0.4
2009-01-09,NA,0,NA,8,85,-6.5,-4.8,-9.6,0.3
2009-01-10,NA,0,NA,8,88,-7.9,-5.6,-11,0.2
2009-01-11,NA,0,NA,8,90,-7.8,-6.3,-9.6,0.2
2009-01-12,NA,0,NA,8,90,-8.3,-6,-10.2,0.2
2009-01-13,NA,0,NA,2.7,88,-7.7,-2.8,-11.2,0.1
2009-01-14,NA,0.4,NA,7.3,88,-5.7,-2.1,-10.5,0.2
2009-01-15,NA,0,NA,8,85,-0.2,2.5,-2.1,0.4
2009-01-16,NA,0,NA,4,83,-1.3,1.3,-7.1,0.3
2009-01-17,NA,0,NA,6,87,-3.4,0.9,-7.1,0.3
2009-01-18,NA,11.2,NA,8,87,-1.5,4,-7.9,0.4
2009-01-19,NA,15.9,NA,7.7,89,2.8,6.4,-0.9,0.4
2009-01-20,NA,2.2,NA,8,88,2.5,5.6,0.7,0.5
2009-01-21,NA,0.6,NA,5.7,91,1,2.8,-0.8,0.3
2009-01-22,NA,0,NA,5.7,89,-0.5,0.6,-1.9,0.3
2009-01-23,NA,19.4,NA,8,87,1.4,7.7,-2.5,0.6
